Cluster ID,confidence_score,_id,country_id,datasource,datetime,destination_ais,destination_port_id,destination_port_name,event,previous_port_id,previous_port_name,source_id,source_name,time_in_port,vessel_callsign,vessel_dwt,vessel_flag,vessel_id,vessel_imo,vessel_length,vessel_mmsi,vessel_name,vessel_type
497,0.423723698,5cb2544acf504e43d09017a5,,,20/03/2019 00:35,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,PENGUIN 32,
497,0.423723698,5cb2544bcf504e43d09022db,191,AIS,20/03/2019 00:34,BUKOM,417,Singapore,Departure,417,Singapore,1,vesseltracker,,,21,,283357,9553189,26,563474000,PENGUIN 32,passenger_ship
498,0.423723698,5cb2544acf504e43d0901e53,191,AIS,20/03/2019 07:58,,,,Departure,,,1,vesseltracker,,,,,1911556,,10,563040658,SR3548C,
498,0.423723698,5cb2544acf504e43d09012d7,,,20/03/2019 07:54,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SR3548C,
499,0.423723698,5cb2544acf504e43d0900fc2,,,20/03/2019 12:40,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CHONG HAN 01,
499,0.423723698,5cb2544acf504e43d0901b8f,191,AIS,20/03/2019 12:49,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1910188,,10,563041190,CHONG HAN 01,
500,0.723818183,5cb2544acf504e43d0901b25,191,AIS,20/03/2019 13:52,,,,Departure,,,1,vesseltracker,,,,,2133951,,15,563004855,CKL XIV,
500,0.723818183,5cb2544acf504e43d0900f3a,,,20/03/2019 13:52,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL XIV,
501,0.423723698,5cb2544acf504e43d0900bcd,,,20/03/2019 23:43,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,YORK 202,
501,0.423723698,5cb2544acf504e43d08ffc47,,,20/03/2019 23:45,,,,Departure,,,3,fleetmon,1h,,,Flag of Singapore,,,10x10m,563040579,YORK 202,Pleasure Craft
502,0.321811736,5cb2544acf504e43d09018e5,191,AIS,20/03/2019 21:55,,,,Departure,,,1,vesseltracker,,,,,1887698,,10,563040579,YORK 202,
502,0.219899774,5cb2544acf504e43d08ffc46,,,20/03/2019 21:57,,,,Arrival,,,3,fleetmon,1h,,,Flag of Singapore,,,10x10m,563040579,YORK 202,Pleasure Craft
502,0.321811736,5cb2544acf504e43d0900cd3,,,20/03/2019 21:54,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,YORK 202,
503,0.423723698,5cb2544acf504e43d0901697,,,20/03/2019 02:00,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CAST LION,
503,0.423723698,5cb2544acf504e43d09021f0,191,AIS,20/03/2019 02:02,,,,Departure,,,1,vesseltracker,,,,,1981790,,0,563039690,CAST LION,
504,0.423723698,5cb2544acf504e43d09021ef,191,AIS,20/03/2019 02:02,,,,Departure,,,1,vesseltracker,,,,,280966,,15,563010420,GP27,passenger_ship
504,0.423723698,5cb2544acf504e43d0901696,,,20/03/2019 02:01,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP27,
505,0.219899774,5cb2544acf504e43d0901bf3,191,AIS,20/03/2019 11:52,,,,Arrival,417,Singapore,1,vesseltracker,,,,,410822,,28,563016950,SEA HAWK,passenger_ship
505,0.321811736,5cb2544acf504e43d0901015,,,20/03/2019 11:59,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEA HAWK,
505,0.321811736,5cb2544acf504e43d0901bea,191,AIS,20/03/2019 11:57,,,,Departure,,,1,vesseltracker,,,,,410822,,28,563016950,SEA HAWK,passenger_ship
506,0.423723698,5cb2544acf504e43d09021f3,191,AIS,20/03/2019 02:02,SGP HARBOUR TUG,417,Singapore,Departure,417,Singapore,1,vesseltracker,,,,,280639,9382592,27,565766000,STAR OPAL,tug
506,0.423723698,5cb2544acf504e43d0901693,,,20/03/2019 02:01,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,STAR OPAL,
507,0.423723698,5cb2544acf504e43d09021f4,191,AIS,20/03/2019 02:02,,,,Arrival,417,Singapore,1,vesseltracker,,,1129,,1536659,9662667,60,566849000,ENCHANT,oil_and_chemical_tanker>oil_products_tanker
507,0.423723698,5cb2544acf504e43d0901692,,,20/03/2019 02:01,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,ENCHANT,
508,0.423723698,5cb2544acf504e43d09015c1,,,20/03/2019 03:17,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CAST LION,
508,0.423723698,5cb2544acf504e43d0902117,191,AIS,20/03/2019 03:18,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1981790,,0,563039690,CAST LION,
509,0.723818183,5cb2544acf504e43d0901af0,191,AIS,20/03/2019 14:23,,,,Arrival,417,Singapore,1,vesseltracker,,,132,,281183,9316725,25,563006410,NOBLE KNIGHT,tug
509,0.723818183,5cb2544acf504e43d0900efc,,,20/03/2019 14:23,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,NOBLE KNIGHT,
510,0.723818183,5cb2544acf504e43d0902121,25,AIS,20/03/2019 03:16,,,,Departure,,,1,vesseltracker,,,1,,309968,8827090,29,312018000,SEA HERON,offshore_vessel>offshore_tug_supply_ship
510,0.723818183,5cb2544acf504e43d09015c5,,,20/03/2019 03:16,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEA HERON,
511,0.723818183,5cb2544acf504e43d0901cbe,191,AIS,20/03/2019 10:27,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1923962,,15,563004794,CKL XIII,
511,0.723818183,5cb2544acf504e43d0901107,,,20/03/2019 10:27,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CKL XIII,
512,0.723818183,5cb2544acf504e43d090117c,,,20/03/2019 09:49,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SCDF FIRE FIGHTER 1,
512,0.723818183,5cb2544acf504e43d0901d2f,191,AIS,20/03/2019 09:49,,,,Arrival,2272,Loyang Offshore Base,1,vesseltracker,,,,,1926175,,29,563003850,SCDF FIRE FIGHTER 1,
513,0.723818183,5cb2544acf504e43d0901aaa,141,AIS,20/03/2019 15:14,,,,Arrival,417,Singapore,1,vesseltracker,,,,,770977,,20,457380000,MASTERTECH 1,passenger_ship
513,0.723818183,5cb2544acf504e43d0900ea9,,,20/03/2019 15:14,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,MASTERTECH 1,
514,0.423723698,5cb2544acf504e43d0900f3e,,,20/03/2019 13:50,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,UWCON FAST,
514,0.423723698,5cb2544acf504e43d0901b21,191,AIS,20/03/2019 13:54,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1703090,,24,563027160,UWCON FAST,
515,0.723818183,5cb2544acf504e43d09019e7,191,AIS,20/03/2019 17:48,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1947741,,20,563028570,JUPITER 2,
515,0.723818183,5cb2544acf504e43d0900de4,,,20/03/2019 17:48,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,JUPITER 2,
516,0.423723698,5cb2544acf504e43d09010af,,,20/03/2019 10:55,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEA EAGLE,
516,0.423723698,5cb2544acf504e43d0901c7b,191,AIS,20/03/2019 10:54,,,,Departure,,,1,vesseltracker,,,,,395434,,28,563016940,SEA EAGLE,pleasure_craft>sailing_vessel
517,0.423723698,5cb2544acf504e43d0901c73,191,AIS,20/03/2019 10:56,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1806119,,27,563030060,GP61,
